t,Vin,Vout
2.667026670266702260e-01,5.271042377745445151e-01,5.000000000000000000e+00
2.670026700267002506e-01,5.276830069283571234e-01,5.000000000000000000e+00
2.673026730267302198e-01,5.282617285897495130e-01,5.000000000000000000e+00
2.676026760267602445e-01,5.288404027066359037e-01,5.000000000000000000e+00
2.679026790267902691e-01,5.294190292269344011e-01,5.000000000000000000e+00
2.682026820268202383e-01,5.299976080985676630e-01,5.000000000000000000e+00
2.685026850268502630e-01,5.305761392694625656e-01,5.000000000000000000e+00
2.688026880268802321e-01,5.311546226875502041e-01,5.000000000000000000e+00
2.691026910269102568e-01,5.317330583007661149e-01,5.000000000000000000e+00
2.694026940269402259e-01,5.323114460570499418e-01,5.000000000000000000e+00
2.697026970269702506e-01,5.328897859043458807e-01,5.000000000000000000e+00
2.700027000270002198e-01,5.334680777906021243e-01,5.000000000000000000e+00
2.703027030270302444e-01,5.340463216637716393e-01,5.000000000000000000e+00
2.706027060270602691e-01,5.346245174718111670e-01,5.000000000000000000e+00
2.709027090270902383e-01,5.352026651626821119e-01,5.000000000000000000e+00
2.712027120271202629e-01,5.357807646843503191e-01,5.000000000000000000e+00
2.715027150271502321e-01,5.363588159847854087e-01,5.000000000000000000e+00
2.718027180271802568e-01,5.369368190119622186e-01,5.000000000000000000e+00
2.721027210272102259e-01,5.375147737138589177e-01,5.000000000000000000e+00
2.724027240272402506e-01,5.380926800384590036e-01,5.000000000000000000e+00
2.727027270272702753e-01,5.386705379337496380e-01,5.000000000000000000e+00
2.730027300273002444e-01,5.392483473477225342e-01,5.000000000000000000e+00
2.733027330273302691e-01,5.398261082283739576e-01,5.000000000000000000e+00
2.736027360273602382e-01,5.404038205237041703e-01,5.000000000000000000e+00
2.739027390273902629e-01,5.409814841817183195e-01,5.000000000000000000e+00
2.742027420274202321e-01,5.415590991504253271e-01,5.000000000000000000e+00
2.745027450274502567e-01,5.421366653778391109e-01,5.000000000000000000e+00
2.748027480274802259e-01,5.427141828119773637e-01,5.000000000000000000e+00
2.751027510275102506e-01,5.432916514008626629e-01,5.000000000000000000e+00
2.754027540275402752e-01,5.438690710925219163e-01,5.000000000000000000e+00
2.757027570275702444e-01,5.444464418349859169e-01,5.000000000000000000e+00
2.760027600276002691e-01,5.450237635762906763e-01,5.000000000000000000e+00
2.763027630276302382e-01,5.456010362644759804e-01,5.000000000000000000e+00
2.766027660276602629e-01,5.461782598475862782e-01,5.000000000000000000e+00
2.769027690276902320e-01,5.467554342736703488e-01,5.000000000000000000e+00
2.772027720277202567e-01,5.473325594907816338e-01,5.000000000000000000e+00
2.775027750277502814e-01,5.479096354469777941e-01,5.000000000000000000e+00
2.778027780277802505e-01,5.484866620903207091e-01,5.000000000000000000e+00
2.781027810278102752e-01,5.490636393688772543e-01,5.000000000000000000e+00
2.784027840278402444e-01,5.496405672307181911e-01,5.000000000000000000e+00
2.787027870278702690e-01,5.502174456239191658e-01,5.000000000000000000e+00
2.790027900279002382e-01,5.507942744965598214e-01,5.000000000000000000e+00
2.793027930279302629e-01,5.513710537967249081e-01,5.000000000000000000e+00
2.796027960279602320e-01,5.519477834725029508e-01,5.000000000000000000e+00
2.799027990279902567e-01,5.525244634719873593e-01,5.000000000000000000e+00
2.802028020280202814e-01,5.531010937432758734e-01,5.000000000000000000e+00
2.805028050280502505e-01,5.536776742344706737e-01,5.000000000000000000e+00
2.808028080280802752e-01,5.542542048936786037e-01,5.000000000000000000e+00
2.811028110281102443e-01,5.548306856690107258e-01,5.000000000000000000e+00
2.814028140281402690e-01,5.554071165085828765e-01,5.000000000000000000e+00
2.817028170281702382e-01,5.559834973605151109e-01,5.000000000000000000e+00
2.820028200282002628e-01,5.565598281729322583e-01,5.000000000000000000e+00
2.823028230282302320e-01,5.571361088939632555e-01,5.000000000000000000e+00
2.826028260282602567e-01,5.577123394717421467e-01,5.000000000000000000e+00
2.829028290282902813e-01,5.582885198544069727e-01,5.000000000000000000e+00
2.832028320283202505e-01,5.588646499901002151e-01,5.000000000000000000e+00
2.835028350283502752e-01,5.594407298269695739e-01,5.000000000000000000e+00
2.838028380283802443e-01,5.600167593131665233e-01,5.000000000000000000e+00
2.841028410284102690e-01,5.605927383968475342e-01,5.000000000000000000e+00
2.844028440284402381e-01,5.611686670261732957e-01,5.000000000000000000e+00
2.847028470284702628e-01,5.617445451493094932e-01,5.000000000000000000e+00
2.850028500285002875e-01,5.623203727144256980e-01,5.000000000000000000e+00
2.853028530285302566e-01,5.628961496696964772e-01,5.000000000000000000e+00
2.856028560285602813e-01,5.634718759633010610e-01,5.000000000000000000e+00
2.859028590285902505e-01,5.640475515434227871e-01,5.000000000000000000e+00
2.862028620286202751e-01,5.646231763582501006e-01,5.000000000000000000e+00
2.865028650286502443e-01,5.651987503559755543e-01,5.000000000000000000e+00
2.868028680286802690e-01,5.657742734847964750e-01,5.000000000000000000e+00
2.871028710287102381e-01,5.663497456929146301e-01,5.000000000000000000e+00
2.874028740287402628e-01,5.669251669285367834e-01,5.000000000000000000e+00
2.877028770287702875e-01,5.675005371398738063e-01,5.000000000000000000e+00
2.880028800288002566e-01,5.680758562751412333e-01,5.000000000000000000e+00
2.883028830288302813e-01,5.686511242825595946e-01,5.000000000000000000e+00
2.886028860288602504e-01,5.692263411103534176e-01,5.000000000000000000e+00
2.889028890288902751e-01,5.698015067067523365e-01,5.000000000000000000e+00
2.892028920289202443e-01,5.703766210199903153e-01,5.000000000000000000e+00
2.895028950289502689e-01,5.709516839983062031e-01,5.000000000000000000e+00
2.898028980289802381e-01,5.715266955899431789e-01,5.000000000000000000e+00
2.901029010290102628e-01,5.721016557431491956e-01,5.000000000000000000e+00
2.904029040290402874e-01,5.726765644061767579e-01,5.000000000000000000e+00
2.907029070290702566e-01,5.732514215272830338e-01,5.000000000000000000e+00
2.910029100291002813e-01,5.738262270547299648e-01,5.000000000000000000e+00
2.913029130291302504e-01,5.744009809367838226e-01,5.000000000000000000e+00
2.916029160291602751e-01,5.749756831217158748e-01,5.000000000000000000e+00
2.919029190291902442e-01,5.755503335578019408e-01,5.000000000000000000e+00
2.922029220292202689e-01,5.761249321933223921e-01,5.000000000000000000e+00
2.925029250292502936e-01,5.766994789765622631e-01,5.000000000000000000e+00
2.928029280292802627e-01,5.772739738558112510e-01,5.000000000000000000e+00
2.931029310293102874e-01,5.778484167793639381e-01,5.000000000000000000e+00
2.934029340293402566e-01,5.784228076955193476e-01,5.000000000000000000e+00
2.937029370293702812e-01,5.789971465525812766e-01,5.000000000000000000e+00
2.940029400294002504e-01,5.795714332988581852e-01,5.000000000000000000e+00
2.943029430294302751e-01,5.801456678826633073e-01,5.000000000000000000e+00
2.946029460294602442e-01,5.807198502523143180e-01,5.000000000000000000e+00
2.949029490294902689e-01,5.812939803561339991e-01,5.000000000000000000e+00
2.952029520295202936e-01,5.818680581424495735e-01,5.000000000000000000e+00
2.955029550295502627e-01,5.824420835595927048e-01,5.000000000000000000e+00
2.958029580295802874e-01,5.830160565559004970e-01,5.000000000000000000e+00
2.961029610296102565e-01,5.835899770797139396e-01,5.000000000000000000e+00
2.964029640296402812e-01,5.841638450793795734e-01,5.000000000000000000e+00
2.967029670296702504e-01,5.847376605032479358e-01,5.000000000000000000e+00
2.970029700297002750e-01,5.853114232996746713e-01,5.000000000000000000e+00
2.973029730297302997e-01,5.858851334170203096e-01,5.000000000000000000e+00
2.976029760297602689e-01,5.864587908036494879e-01,5.000000000000000000e+00
2.979029790297902935e-01,5.870323954079323947e-01,5.000000000000000000e+00
2.982029820298202627e-01,5.876059471782433263e-01,5.000000000000000000e+00
2.985029850298502874e-01,5.881794460629617971e-01,5.000000000000000000e+00
2.988029880298802565e-01,5.887528920104716512e-01,5.000000000000000000e+00
2.991029910299102812e-01,5.893262849691620620e-01,5.000000000000000000e+00
2.994029940299402504e-01,5.898996248874261994e-01,5.000000000000000000e+00
2.997029970299702750e-01,5.904729117136627847e-01,5.000000000000000000e+00
3.000030000300002997e-01,5.910461453962748690e-01,5.000000000000000000e+00
3.003030030300302688e-01,5.916193258836702773e-01,5.000000000000000000e+00
3.006030060300602935e-01,5.921924531242619416e-01,5.000000000000000000e+00
3.009030090300902627e-01,5.927655270664671239e-01,5.000000000000000000e+00
3.012030120301202873e-01,5.933385476587084151e-01,5.000000000000000000e+00
3.015030150301502565e-01,5.939115148494126251e-01,5.000000000000000000e+00
3.018030180301802812e-01,5.944844285870120038e-01,5.000000000000000000e+00
3.021030210302102503e-01,5.950572888199430199e-01,5.000000000000000000e+00
3.024030240302402750e-01,5.956300954966474714e-01,5.000000000000000000e+00
3.027030270302702997e-01,5.962028485655714860e-01,5.000000000000000000e+00
3.030030300303002688e-01,5.967755479751662984e-01,5.000000000000000000e+00
3.033030330303302935e-01,5.973481936738880282e-01,5.000000000000000000e+00
3.036030360303602627e-01,5.979207856101974583e-01,5.000000000000000000e+00
3.039030390303902873e-01,5.984933237325603672e-01,5.000000000000000000e+00
3.042030420304202565e-01,5.990658079894471966e-01,5.000000000000000000e+00
3.045030450304502811e-01,5.996382383293333840e-01,5.000000000000000000e+00
3.048030480304803058e-01,6.002106147006992520e-01,5.000000000000000000e+00
3.051030510305102750e-01,6.007829370520296752e-01,5.000000000000000000e+00
3.054030540305402996e-01,6.013552053318148571e-01,5.000000000000000000e+00
3.057030570305702688e-01,6.019274194885493312e-01,5.000000000000000000e+00
3.060030600306002935e-01,6.024995794707331820e-01,5.000000000000000000e+00
3.063030630306302626e-01,6.030716852268706019e-01,5.000000000000000000e+00
3.066030660306602873e-01,6.036437367054713343e-01,5.000000000000000000e+00
3.069030690306902565e-01,6.042157338550494527e-01,5.000000000000000000e+00
3.072030720307202811e-01,6.047876766241244706e-01,5.000000000000000000e+00
3.075030750307503058e-01,6.053595649612203422e-01,5.000000000000000000e+00
3.078030780307802750e-01,6.059313988148660179e-01,5.000000000000000000e+00
3.081030810308102996e-01,6.065031781335956662e-01,5.000000000000000000e+00
3.084030840308402688e-01,6.070749028659477853e-01,5.000000000000000000e+00
3.087030870308702935e-01,6.076465729604665356e-01,5.000000000000000000e+00
3.090030900309002626e-01,6.082181883657001853e-01,5.000000000000000000e+00
3.093030930309302873e-01,6.087897490302025538e-01,5.000000000000000000e+00
3.096030960309602564e-01,6.093612549025320124e-01,5.000000000000000000e+00
3.099030990309902811e-01,6.099327059312521504e-01,5.000000000000000000e+00
3.102031020310203058e-01,6.105041020649312200e-01,5.000000000000000000e+00
3.105031050310502749e-01,6.110754432521425805e-01,5.000000000000000000e+00
3.108031080310802996e-01,6.116467294414645872e-01,5.000000000000000000e+00
3.111031110311102688e-01,6.122179605814802583e-01,5.000000000000000000e+00
3.114031140311402934e-01,6.127891366207779411e-01,5.000000000000000000e+00
3.117031170311702626e-01,6.133602575079506458e-01,5.000000000000000000e+00
3.120031200312002873e-01,6.139313231915967117e-01,5.000000000000000000e+00
3.123031230312303119e-01,6.145023336203189190e-01,5.000000000000000000e+00
3.126031260312602811e-01,6.150732887427252660e-01,5.000000000000000000e+00
3.129031290312903058e-01,6.156441885074290798e-01,5.000000000000000000e+00
3.132031320313202749e-01,6.162150328630480178e-01,5.000000000000000000e+00
3.135031350313502996e-01,6.167858217582052882e-01,5.000000000000000000e+00
3.138031380313802687e-01,6.173565551415287622e-01,5.000000000000000000e+00
3.141031410314102934e-01,6.179272329616514181e-01,5.000000000000000000e+00
3.144031440314402626e-01,6.184978551672112301e-01,5.000000000000000000e+00
3.147031470314702872e-01,6.190684217068512796e-01,5.000000000000000000e+00
3.150031500315003119e-01,6.196389325292194217e-01,5.000000000000000000e+00
3.153031530315302811e-01,6.202093875829685077e-01,5.000000000000000000e+00
3.156031560315603057e-01,6.207797868167569399e-01,5.000000000000000000e+00
3.159031590315902749e-01,6.213501301792474507e-01,5.000000000000000000e+00
3.162031620316202996e-01,6.219204176191083233e-01,5.000000000000000000e+00
3.165031650316502687e-01,6.224906490850125040e-01,5.000000000000000000e+00
3.168031680316802934e-01,6.230608245256381572e-01,5.000000000000000000e+00
3.171031710317102625e-01,6.236309438896684432e-01,5.000000000000000000e+00
3.174031740317402872e-01,6.242010071257918513e-01,5.000000000000000000e+00
3.177031770317703119e-01,6.247710141827013119e-01,5.000000000000000000e+00
3.180031800318002810e-01,6.253409650090953065e-01,5.000000000000000000e+00
3.183031830318303057e-01,6.259108595536773123e-01,5.000000000000000000e+00
3.186031860318602749e-01,6.264806977651555808e-01,5.000000000000000000e+00
3.189031890318902995e-01,6.270504795922440255e-01,5.000000000000000000e+00
3.192031920319202687e-01,6.276202049836607788e-01,5.000000000000000000e+00
3.195031950319502934e-01,6.281898738881299682e-01,5.000000000000000000e+00
3.198031980319803180e-01,6.287594862543800511e-01,5.000000000000000000e+00
3.201032010320102872e-01,6.293290420311450362e-01,5.000000000000000000e+00
3.204032040320403119e-01,6.298985411671639278e-01,5.000000000000000000e+00
3.207032070320702810e-01,6.304679836111806157e-01,5.000000000000000000e+00
3.210032100321003057e-01,6.310373693119443184e-01,5.000000000000000000e+00
3.213032130321302748e-01,6.316066982182093614e-01,5.000000000000000000e+00
3.216032160321602995e-01,6.321759702787351776e-01,5.000000000000000000e+00
3.219032190321902687e-01,6.327451854422859734e-01,5.000000000000000000e+00
3.222032220322202933e-01,6.333143436576317287e-01,5.000000000000000000e+00
3.225032250322503180e-01,6.338834448735469751e-01,5.000000000000000000e+00
3.228032280322802872e-01,6.344524890388114624e-01,5.000000000000000000e+00
3.231032310323103118e-01,6.350214761022104915e-01,5.000000000000000000e+00
3.234032340323402810e-01,6.355904060125339150e-01,5.000000000000000000e+00
3.237032370323703057e-01,6.361592787185772480e-01,5.000000000000000000e+00
3.240032400324002748e-01,6.367280941691407792e-01,5.000000000000000000e+00
3.243032430324302995e-01,6.372968523130302376e-01,5.000000000000000000e+00
3.246032460324603242e-01,6.378655530990561262e-01,5.000000000000000000e+00
3.249032490324902933e-01,6.384341964760344990e-01,5.000000000000000000e+00
3.252032520325203180e-01,6.390027823927865169e-01,5.000000000000000000e+00
3.255032550325502871e-01,6.395713107981382262e-01,5.000000000000000000e+00
3.258032580325803118e-01,6.401397816409212238e-01,5.000000000000000000e+00
3.261032610326102810e-01,6.407081948699719920e-01,5.000000000000000000e+00
3.264032640326403056e-01,6.412765504341324529e-01,5.000000000000000000e+00
3.267032670326702748e-01,6.418448482822493029e-01,5.000000000000000000e+00
3.270032700327002995e-01,6.424130883631751221e-01,5.000000000000000000e+00
3.273032730327303241e-01,6.429812706257669319e-01,5.000000000000000000e+00
3.276032760327602933e-01,6.435493950188874157e-01,5.000000000000000000e+00
3.279032790327903180e-01,6.441174614914044749e-01,5.000000000000000000e+00
3.282032820328202871e-01,6.446854699921908960e-01,5.000000000000000000e+00
3.285032850328503118e-01,6.452534204701251275e-01,5.000000000000000000e+00
3.288032880328802809e-01,6.458213128740903919e-01,5.000000000000000000e+00
3.291032910329103056e-01,6.463891471529754629e-01,5.000000000000000000e+00
3.294032940329402748e-01,6.469569232556741101e-01,5.000000000000000000e+00
3.297032970329702994e-01,6.475246411310857653e-01,5.000000000000000000e+00
3.300033000330003241e-01,6.480923007281145232e-01,5.000000000000000000e+00
3.303033030330302933e-01,6.486599019956699186e-01,5.000000000000000000e+00
3.306033060330603179e-01,6.492274448826671485e-01,5.000000000000000000e+00
3.309033090330902871e-01,6.497949293380259617e-01,5.000000000000000000e+00
3.312033120331203118e-01,6.503623553106721022e-01,5.000000000000000000e+00
3.315033150331502809e-01,6.509297227495359772e-01,5.000000000000000000e+00
3.318033180331803056e-01,6.514970316035535447e-01,5.000000000000000000e+00
3.321033210332103303e-01,6.520642818216660919e-01,5.000000000000000000e+00
3.324033240332402994e-01,6.526314733528197909e-01,5.000000000000000000e+00
3.327033270332703241e-01,6.531986061459666981e-01,5.000000000000000000e+00
3.330033300333002932e-01,6.537656801500636439e-01,5.000000000000000000e+00
3.333033330333303179e-01,6.543326953140731206e-01,5.000000000000000000e+00
3.336033360333602871e-01,6.548996515869625057e-01,5.000000000000000000e+00
3.339033390333903117e-01,6.554665489177050608e-01,5.000000000000000000e+00
3.342033420334202809e-01,6.560333872552785994e-01,5.000000000000000000e+00
3.345033450334503056e-01,6.566001665486669303e-01,5.000000000000000000e+00
3.348033480334803302e-01,6.571668867468588582e-01,5.000000000000000000e+00
3.351033510335102994e-01,6.577335477988484058e-01,5.000000000000000000e+00
3.354033540335403241e-01,6.583001496536352581e-01,5.000000000000000000e+00
3.357033570335702932e-01,6.588666922602240961e-01,5.000000000000000000e+00
3.360033600336003179e-01,6.594331755676250406e-01,5.000000000000000000e+00
3.363033630336302870e-01,6.599995995248536529e-01,5.000000000000000000e+00
3.366033660336603117e-01,6.605659640809308231e-01,5.000000000000000000e+00
3.369033690336902809e-01,6.611322691848825484e-01,5.000000000000000000e+00
3.372033720337203055e-01,6.616985147857404881e-01,5.000000000000000000e+00
3.375033750337503302e-01,6.622647008325415197e-01,5.000000000000000000e+00
3.378033780337802994e-01,6.628308272743276275e-01,5.000000000000000000e+00
3.381033810338103240e-01,6.633968940601467912e-01,5.000000000000000000e+00
3.384033840338402932e-01,6.639629011390516533e-01,5.000000000000000000e+00
3.387033870338703179e-01,6.645288484601008516e-01,5.000000000000000000e+00
3.390033900339002870e-01,6.650947359723579089e-01,5.000000000000000000e+00
3.393033930339303117e-01,6.656605636248920099e-01,5.000000000000000000e+00
3.396033960339603364e-01,6.662263313667776687e-01,5.000000000000000000e+00
3.399033990339903055e-01,6.667920391470946173e-01,5.000000000000000000e+00
3.402034020340203302e-01,6.673576869149283608e-01,5.000000000000000000e+00
3.405034050340502993e-01,6.679232746193694004e-01,5.000000000000000000e+00
3.408034080340803240e-01,6.684888022095140103e-01,5.000000000000000000e+00
3.411034110341102932e-01,6.690542696344633500e-01,5.000000000000000000e+00
3.414034140341403178e-01,6.696196768433247959e-01,5.000000000000000000e+00
3.417034170341702870e-01,6.701850237852102765e-01,5.000000000000000000e+00
3.420034200342003117e-01,6.707503104092378265e-01,5.000000000000000000e+00
3.423034230342303363e-01,6.713155366645304767e-01,5.000000000000000000e+00
3.426034260342603055e-01,6.718807025002168087e-01,5.000000000000000000e+00
3.429034290342903302e-01,6.724458078654311777e-01,5.000000000000000000e+00
3.432034320343202993e-01,6.730108527093126014e-01,5.000000000000000000e+00
3.435034350343503240e-01,6.735758369810065371e-01,5.000000000000000000e+00
3.438034380343802932e-01,6.741407606296629940e-01,5.000000000000000000e+00
3.441034410344103178e-01,6.747056236044380872e-01,5.000000000000000000e+00
3.444034440344403425e-01,6.752704258544930394e-01,5.000000000000000000e+00
3.447034470344703116e-01,6.758351673289945127e-01,5.000000000000000000e+00
3.450034500345003363e-01,6.763998479771149430e-01,5.000000000000000000e+00
3.453034530345303055e-01,6.769644677480317618e-01,5.000000000000000000e+00
3.456034560345603301e-01,6.775290265909286180e-01,5.000000000000000000e+00
3.459034590345902993e-01,6.780935244549938234e-01,5.000000000000000000e+00
3.462034620346203240e-01,6.786579612894219071e-01,5.000000000000000000e+00
3.465034650346502931e-01,6.792223370434120611e-01,5.000000000000000000e+00
3.468034680346803178e-01,6.797866516661699166e-01,5.000000000000000000e+00
3.471034710347103425e-01,6.803509051069059899e-01,5.000000000000000000e+00
3.474034740347403116e-01,6.809150973148362374e-01,5.000000000000000000e+00
3.477034770347703363e-01,6.814792282391826106e-01,5.000000000000000000e+00
3.480034800348003055e-01,6.820432978291721682e-01,5.000000000000000000e+00
3.483034830348303301e-01,6.826073060340377419e-01,5.000000000000000000e+00
3.486034860348602993e-01,6.831712528030174925e-01,5.000000000000000000e+00
3.489034890348903239e-01,6.837351380853552429e-01,5.000000000000000000e+00
3.492034920349202931e-01,6.842989618303002564e-01,5.000000000000000000e+00
3.495034950349503178e-01,6.848627239871074579e-01,5.000000000000000000e+00
3.498034980349803424e-01,6.854264245050372129e-01,5.000000000000000000e+00
3.501035010350103116e-01,6.859900633333553266e-01,5.000000000000000000e+00
3.504035040350403363e-01,6.865536404213334887e-01,5.000000000000000000e+00
3.507035070350703054e-01,6.871171557182486067e-01,5.000000000000000000e+00
3.510035100351003301e-01,6.876806091733833615e-01,5.000000000000000000e+00
3.513035130351302993e-01,6.882440007360258738e-01,5.000000000000000000e+00
3.516035160351603239e-01,6.888073303554700377e-01,5.000000000000000000e+00
3.519035190351903486e-01,6.893705979810150763e-01,5.000000000000000000e+00
3.522035220352203178e-01,6.899338035619657639e-01,5.000000000000000000e+00
3.525035250352503424e-01,6.904969470476327587e-01,5.000000000000000000e+00
3.528035280352803116e-01,6.910600283873320482e-01,5.000000000000000000e+00
3.531035310353103363e-01,6.916230475303852820e-01,5.000000000000000000e+00
3.534035340353403054e-01,6.921860044261197720e-01,5.000000000000000000e+00
3.537035370353703301e-01,6.927488990238684918e-01,5.000000000000000000e+00
3.540035400354002992e-01,6.933117312729696335e-01,5.000000000000000000e+00
3.543035430354303239e-01,6.938745011227676063e-01,5.000000000000000000e+00
3.546035460354603486e-01,6.944372085226119262e-01,5.000000000000000000e+00
3.549035490354903177e-01,6.949998534218578827e-01,5.000000000000000000e+00
3.552035520355203424e-01,6.955624357698665383e-01,5.000000000000000000e+00
3.555035550355503116e-01,6.961249555160042846e-01,5.000000000000000000e+00
3.558035580355803362e-01,6.966874126096436193e-01,5.000000000000000000e+00
3.561035610356103054e-01,6.972498070001621473e-01,5.000000000000000000e+00
3.564035640356403301e-01,6.978121386369434687e-01,5.000000000000000000e+00
3.567035670356702992e-01,6.983744074693766235e-01,5.000000000000000000e+00
3.570035700357003239e-01,6.989366134468566472e-01,5.000000000000000000e+00
3.573035730357303486e-01,6.994987565187837930e-01,5.000000000000000000e+00
3.576035760357603177e-01,7.000608366345640876e-01,5.000000000000000000e+00
3.579035790357903424e-01,7.006228537436095527e-01,5.000000000000000000e+00
3.582035820358203115e-01,7.011848077953373171e-01,5.000000000000000000e+00
3.585035850358503362e-01,7.017466987391709488e-01,5.000000000000000000e+00
3.588035880358803054e-01,7.023085265245387898e-01,5.000000000000000000e+00
3.591035910359103300e-01,7.028702911008757326e-01,5.000000000000000000e+00
3.594035940359403547e-01,7.034319924176217764e-01,5.000000000000000000e+00
3.597035970359703239e-01,7.039936304242225829e-01,5.000000000000000000e+00
3.600036000360003485e-01,7.045552050701300306e-01,5.000000000000000000e+00
3.603036030360303177e-01,7.051167163048012165e-01,5.000000000000000000e+00
3.606036060360603424e-01,7.056781640776993436e-01,5.000000000000000000e+00
3.609036090360903115e-01,7.062395483382927219e-01,5.000000000000000000e+00
3.612036120361203362e-01,7.068008690360562118e-01,5.000000000000000000e+00
3.615036150361503053e-01,7.073621261204694477e-01,5.000000000000000000e+00
3.618036180361803300e-01,7.079233195410187252e-01,5.000000000000000000e+00
3.621036210362103547e-01,7.084844492471954469e-01,5.000000000000000000e+00
3.624036240362403238e-01,7.090455151884968998e-01,5.000000000000000000e+00
3.627036270362703485e-01,7.096065173144261440e-01,5.000000000000000000e+00
3.630036300363003177e-01,7.101674555744919015e-01,5.000000000000000000e+00
3.633036330363303423e-01,7.107283299182090008e-01,5.000000000000000000e+00
3.636036360363603115e-01,7.112891402950973774e-01,5.000000000000000000e+00
3.639036390363903362e-01,7.118498866546834059e-01,5.000000000000000000e+00
3.642036420364203608e-01,7.124105689464986790e-01,5.000000000000000000e+00
3.645036450364503300e-01,7.129711871200808959e-01,5.000000000000000000e+00
3.648036480364803547e-01,7.135317411249734176e-01,5.000000000000000000e+00
3.651036510365103238e-01,7.140922309107252675e-01,5.000000000000000000e+00
3.654036540365403485e-01,7.146526564268914639e-01,5.000000000000000000e+00
3.657036570365703176e-01,7.152130176230326875e-01,5.000000000000000000e+00
3.660036600366003423e-01,7.157733144487153920e-01,5.000000000000000000e+00
3.663036630366303115e-01,7.163335468535118045e-01,5.000000000000000000e+00
3.666036660366603361e-01,7.168937147870002580e-01,5.000000000000000000e+00
3.669036690366903608e-01,7.174538181987643037e-01,5.000000000000000000e+00
3.672036720367203300e-01,7.180138570383937102e-01,5.000000000000000000e+00
3.675036750367503546e-01,7.185738312554841301e-01,5.000000000000000000e+00
3.678036780367803238e-01,7.191337407996366560e-01,5.000000000000000000e+00
3.681036810368103485e-01,7.196935856204587090e-01,5.000000000000000000e+00
3.684036840368403176e-01,7.202533656675629281e-01,5.000000000000000000e+00
3.687036870368703423e-01,7.208130808905682807e-01,5.000000000000000000e+00
3.690036900369003114e-01,7.213727312390992852e-01,5.000000000000000000e+00
